Time,Pressure
208.29,106.7955801
208.3,108.9040591
208.31,112.0963402
208.32,109.1011126
208.33,105.4063459
208.34,102.9136087
208.35,100.2927871
208.36,96.90345302
208.37,92.61752264
208.38,89.79964638
208.39,90.78491794
208.4,90.70609565
208.41,91.1100561
208.42,99.84941413
208.43,96.6965461
208.44,97.22859203
208.45,104.2043144
208.46,101.5145217
208.47,103.8200578
208.48,108.3030438
208.49,109.5346324
208.5,107.9877564
208.51,109.1799369
208.52,109.4853693
208.53,107.5049732
208.54,106.5591135
208.55,103.4850641
208.56,103.6032977
208.57,101.4258479
208.58,101.8593666
208.59,108.9828803
208.6,106.5788172
208.61,104.1747544
208.62,108.0370191
208.63,104.568864
208.64,106.6477858
208.65,109.5346322
208.66,106.7069029
208.67,106.9433668
208.68,108.5690655
208.69,108.5592136
208.7,107.0221885
208.71,109.978004
208.72,111.1997415
208.73,110.3228485
208.74,109.0912596
208.75,110.0568262
208.76,110.6184303
208.77,108.4212743
208.78,112.8944078
208.79,108.4508326
208.8,107.9779017
208.81,110.1553522
208.82,108.9237627
208.83,110.2932905
208.84,113.0224934
208.85,111.5051745
208.86,109.1700805
208.87,106.7167547
208.88,112.0273681
208.89,110.0863834
208.9,108.9730256
208.91,111.5445855
208.92,109.2094926
208.93,109.2587546
208.94,107.6034987
208.95,111.189887
208.96,108.5198008
208.97,106.4211724
208.98,110.5100501
208.99,108.2143681
209,110.3031424
209.01,107.8104056
209.02,110.3327006
209.03,107.9680501
209.04,108.1651028
209.05,104.0072579
209.06,109.2094911
209.07,107.8990794
209.08,106.1847069
209.09,108.69715
209.1,107.3177699
209.11,104.6082732
209.12,104.1550477
209.13,109.1109644
209.14,107.2980643
209.15,106.5591102
209.16,105.1107613
209.17,106.6871956
209.18,107.4655618
209.19,107.2685056
209.2,105.61325
209.21,107.0123358
209.22,109.4262513
209.23,107.0123354
209.24,104.3915137
209.25,109.2587545
209.26,104.2831336
209.27,107.189684
209.28,109.2981662
209.29,107.5936459
209.3,108.1355452
209.31,103.0318381
209.32,100.8149773
209.33,95.86891479
209.34,98.19415528
209.35,87.43499238
209.36,83.60228735
209.37,77.9960948
209.38,70.64597329
209.39,66.84282797
209.4,51.88641852
209.41,50.34939749
209.42,49.28530469
209.43,51.5514285
209.44,52.49728888
209.45,51.99480023
209.46,51.88642082
209.47,52.61552168
209.48,54.7141495
209.49,55.63045189
209.5,55.56148298
209.51,54.18210321
209.52,55.84721154
209.53,56.13294044
209.54,53.1278627
209.55,55.04914166
209.56,53.09830432
209.57,53.5416762
209.58,53.31506424
209.59,53.4234439
209.6,51.97509521
209.61,51.74848247
209.62,51.14746758
209.63,48.90104943
209.64,51.48245913
209.65,50.54645207
209.66,48.90104909
209.67,49.28530491
209.68,47.6891656
209.69,48.74340541
209.7,44.70379415
209.71,40.77256232
209.72,34.63432412
209.73,31.92482884
209.74,27.46155197
209.75,24.85058414
209.76,21.37257817
209.77,20.87994279
209.78,17.05709234
209.79,10.95826664
209.8,5.647657739
209.81,5.815153748
209.82,5.007231815
209.83,5.450603608
209.84,5.204285945
209.85,5.874269988
209.86,4.534301903
209.87,5.618099618
209.88,5.056495347
209.89,4.613123555
209.9,4.90870475
209.91,4.967820989
209.92,5.036789934
209.93,5.214138652
209.94,5.204285945
209.95,5.204285945
209.96,5.765890216
209.97,5.69692127
209.98,5.430898195
209.99,5.92353352
210,5.214138651
210.01,6.268378249
210.02,5.184580532
210.03,5.223991358
210.04,5.184580532
210.05,5.884122694
210.06,5.539277966
210.07,5.92353352
210.08,5.588541499
210.09,5.874269988
210.1,5.95309164
210.11,5.667363151
210.12,6.751160869
210.13,5.903828107
210.14,5.943238934
210.15,6.721602749
210.16,6.002355173
210.17,5.430898195
210.18,6.958067706
210.19,7.322617848
210.2,6.061471412
210.21,5.962944346
210.22,7.293059729
210.23,6.40631614
210.24,6.426021553
210.25,6.091029533
210.26,6.455579673
210.27,7.844811298
210.28,7.233943489
210.29,6.317641781
210.3,6.258525542
210.31,6.081176825
210.32,6.159998477
210.33,6.534401326
210.34,6.031913292
210.35,5.706773978
210.36,7.204385371
210.37,6.544254031
210.38,5.844711868
210.39,5.943238933
210.4,5.962944346
210.41,6.426021553
210.42,6.022060586
210.43,6.091029531
210.44,7.332470555
210.45,6.820129814
210.46,6.140293064
210.47,6.554106738
210.48,5.805301042
210.49,5.017084522
210.5,6.455579673
210.51,5.95309164
210.52,5.292960303
210.53,6.189556597
210.54,5.913680814
210.55,6.485137792
210.56,6.002355172
210.57,5.795448336
210.58,5.92353352
210.59,5.519572553
210.6,5.736332096
210.61,5.381634662
210.62,6.110734944
210.63,5.765890216
210.64,6.376758021
210.65,5.480161727
210.66,5.519572553
210.67,5.361929249
210.68,5.825006455
210.69,5.115611587
210.7,5.598394205
210.71,5.056495347
210.72,5.982649759
210.73,5.164875119
210.74,5.69692127
210.75,5.765890217
210.76,6.228967422
210.77,5.637805031
210.78,5.578688792
210.79,5.933386227
210.8,5.115611586
210.81,5.854564575
210.82,5.47030902
210.83,5.933386227
210.84,5.174727825
210.85,5.549130673
210.86,5.519572553
210.87,5.765890216
210.88,5.352076543
210.89,5.401340075
210.9,5.647657738
210.91,5.884122694
210.92,5.194433239
210.93,5.637805031
210.94,4.770766859
210.95,5.283107597
210.96,5.292960304
210.97,4.987526402
210.98,5.450603607
210.99,6.120587651
211,4.948115576
211.01,4.74120874
211.02,5.765890216
211.03,5.10575888
211.04,6.022060585
211.05,5.125464293
211.06,5.263402184
211.07,5.342223836
211.08,5.145169706
211.09,5.026937228
211.1,6.041765998
211.11,4.731356033
211.12,5.401340077
211.13,4.938262869
211.14,5.706773977
211.15,5.174727826
211.16,5.204285946
211.17,5.401340075
211.18,5.52942526
211.19,5.204285945
211.2,5.017084522
211.21,5.421045488
211.22,5.056495347
211.23,5.480161727
211.24,5.233844064
211.25,5.352076542
211.26,5.52942526
211.27,5.440750901
211.28,5.243696771
211.29,5.10575888
211.3,6.23882013
211.31,5.401340075
211.32,5.450603608
211.33,5.243696771
211.34,5.982649759
211.35,5.312665716
211.36,5.844711868
211.37,5.115611587
211.38,5.992502466
211.39,4.928410163
211.4,6.100882237
211.41,5.164875119
211.42,6.711750042
211.43,5.677215858
211.44,6.022060586
211.45,5.775742923
211.46,6.209262009
211.47,6.159998477
211.48,6.307789076
211.49,6.839835231
211.5,7.618199054
211.51,8.613322423
211.52,8.987725274
211.53,8.987725279
211.54,9.992701352
211.55,9.470507907
211.56,10.24887174
211.57,9.854763462
211.58,10.10108114
211.59,10.23901904
211.6,11.25384784
211.61,12.56425783
211.62,12.55440515
211.63,14.10128012
211.64,14.38700868
211.65,17.23444099
211.66,17.07679777
211.67,17.89457247
211.68,18.26897529
211.69,18.78131617
211.7,19.0177811
211.71,19.78629228
211.72,20.94891187
211.73,21.64845407
211.74,21.382431
211.75,23.74708084
211.76,23.43179418
211.77,22.62387219
211.78,24.70279355
211.79,23.61899566
211.8,23.4022361
211.81,24.33824331
211.82,22.86033714
211.83,22.75195738
211.84,23.59929017
211.85,23.14606566
211.86,23.01798043
211.87,23.02783311
211.88,22.87018981
211.89,23.6485537
211.9,23.46135223
211.91,23.66825916
211.92,23.91457677
211.93,23.02783308
211.94,22.73225196
211.95,23.67811182
211.96,22.357849
211.97,22.81107354
211.98,23.34311972
211.99,22.93915876
212,22.95886413
212.01,22.37755441
212.02,22.73225192
212.03,23.34311972
212.04,22.43667067
212.05,23.70766998
212.06,24.08207281
212.07,23.61899563
212.08,24.0032512
212.09,23.55987925
212.1,23.24459272
212.11,23.00812772
212.12,23.00812772
212.13,24.0328093
212.14,22.96871688
212.15,23.78649161
212.16,24.43677028
212.17,24.62397184
212.18,25.73732781
212.19,25.57968451
212.2,27.73742753
212.21,26.54524996
212.22,28.91975272
212.23,30.18089935
212.24,31.50116242
212.25,32.15144118
212.26,32.2795265
212.27,34.85108349
212.28,35.21563397
212.29,36.28957931
212.3,36.87088914
212.31,37.81674941
212.32,37.98424536
212.33,37.18617582
212.34,37.41278818
212.35,36.88074169
212.36,36.03340874
212.37,37.17632299
212.38,35.81664916
212.39,37.1172068
212.4,36.703393
212.41,37.04823787
212.42,36.1910521
212.43,36.01370332
212.44,37.92512868
212.45,36.8314782
212.46,36.4078117
212.47,35.72797469
212.48,36.69354027
212.49,36.21075749
212.5,36.99897431
212.51,35.81664906
212.52,36.65412938
212.53,36.04326137
212.54,35.14666481
212.55,36.91029951
212.56,35.46195159
212.57,35.28460284
212.58,34.5062387
212.59,35.33386637
212.6,34.67373476
212.61,34.54564965
212.62,35.29445546
212.63,35.95458707
212.64,35.08754856
212.65,35.25504456
212.66,36.08267198
212.67,35.09740135
212.68,35.28460284
212.69,34.58506041
212.7,35.80679623
212.71,34.87078904
212.72,35.35357174
212.73,34.97916861
212.74,35.71812199
212.75,34.9890214
212.76,35.70826927
212.77,35.49150955
212.78,36.10237776
212.79,35.64915292
212.8,36.04326147
212.81,35.29445546
212.82,36.10237772
212.83,35.48165686
212.84,35.2846028
212.85,35.18607554
212.86,35.41268812
212.87,34.84123074
212.88,34.67373486
212.89,35.30430808
212.9,35.33386639
212.91,34.45697516
212.92,35.06784319
212.93,35.41268782
212.94,35.53092051
212.95,34.81167268
212.96,34.9791689
212.97,35.07769578
212.98,35.61959489
212.99,35.4028352
213,35.5703314
213.01,35.07769585
213.02,35.49150969
213.03,35.60974205
213.04,35.94473435
213.05,36.11223012
213.06,35.1368122
213.07,35.36342444
213.08,35.97429252
213.09,35.52106765
213.1,35.30430822
213.11,35.14666488
213.12,35.81664912
213.13,34.9200525
213.14,35.29445557
213.15,35.03828499
213.16,35.56047862
213.17,35.0382849
213.18,35.51121513
213.19,34.00375062
213.2,34.69344023
213.21,35.16637005
213.22,35.89547064
213.23,34.93975801
213.24,36.39795906
213.25,34.83137822
213.26,36.93000501
213.27,37.26499741
213.28,36.11223029
213.29,36.76250923
213.3,36.43736974
213.31,37.39308248
213.32,37.83645459
213.33,36.08267227
213.34,36.43736986
213.35,37.20588095
213.36,37.34381894
213.37,36.0826724
213.38,35.30430819
213.39,35.30430815
213.4,36.01370296
213.41,34.80182005
213.42,34.47668048
213.43,34.02345584
213.44,34.38800603
213.45,33.55052586
213.46,34.23036281
213.47,34.0628667
213.48,34.98902151
213.49,33.80669633
213.5,33.53082041
213.51,35.43239314
213.52,33.80669638
213.53,34.65402934
213.54,34.44712235
213.55,34.99887407
213.56,33.77713817
213.57,34.62447121
213.58,34.71314539
213.59,34.66388211
213.6,35.24519177
213.61,35.64915298
213.62,35.60974191
213.63,35.10725398
213.64,34.55550209
213.65,34.12198311
213.66,34.46682781
213.67,34.74270387
213.68,34.94961057
213.69,33.6589059
213.7,36.27972634
213.71,35.79694383
213.72,35.62944762
213.73,35.71812199
213.74,37.06794321
213.75,36.7132456
213.76,36.16149406
213.77,38.42761703
213.78,36.54574964
213.79,35.19592847
213.8,34.88064163
213.81,34.10227761
213.82,30.46662789
213.83,27.59948972
213.84,27.53052056
213.85,24.55500284
213.86,23.39238324
213.87,22.63372484
213.88,23.00812753
213.89,21.9440352
213.9,21.28390382
213.91,20.92920631
213.92,20.77156299
213.93,17.36252626
213.94,15.74668221
213.95,13.90422596
213.96,12.64307947
213.97,12.40661451
213.98,11.63810337
213.99,11.42134381
214,9.500066023
214.01,15.51021717
214.02,29.84590727
214.03,34.02345617
214.04,39.63950101
214.05,41.24549292
214.06,41.15681859
214.07,40.55580327
214.08,41.2553448
214.09,60.48783349
214.1,65.19743069
214.11,61.32531495
214.12,59.36462449
214.13,61.59133392
214.14,60.27106923
214.15,62.50763426
214.16,61.24648741
214.17,60.14298399
214.18,64.11362588
214.19,64.87228453
214.2,65.26639291
214.21,64.38950174
214.22,63.53231601
214.23,65.67035401
214.24,66.30092747
214.25,65.66050135
214.26,66.92164818
214.27,66.33048565
214.28,66.47827622
214.29,64.54714513
214.3,64.34023822
214.31,65.02992789
214.32,64.68508305
214.33,64.75405202
214.34,65.88711362
214.35,63.68010671
214.36,66.0546097
214.37,65.38462542
214.38,63.3549673
214.39,66.36989645
214.4,67.4438418
214.41,66.50783439
214.42,68.31088035
214.43,71.30610417
214.44,70.97111207
214.45,70.17304265
214.46,72.41946043
214.47,74.63632029
214.48,73.54266945
214.49,76.17334315
214.5,74.61661491
214.51,75.64129682
214.52,77.5921335
214.53,75.601886
214.54,77.16846694
214.55,76.50833532
214.56,74.86293278
214.57,79.28679981
214.58,78.62666819
214.59,77.62169175
214.6,80.64647396
214.61,79.62179199
214.62,77.3261104
214.63,81.73027217
214.64,82.18349692
214.65,79.24738906
214.66,81.98644267
214.67,82.36084571
214.68,79.4345906
214.69,82.39040383
214.7,81.4741017
214.71,79.34591622
214.72,81.2869002
214.73,85.72062031
214.74,83.62199277
214.75,83.64169819
214.76,85.11960491
214.77,84.6565275
214.78,82.72539603
214.79,87.19852711
214.8,84.15403919
214.81,81.35586924
214.82,83.84860512
214.83,83.63184545
214.84,83.36582229
214.85,81.58248166
214.86,84.70579104
214.87,85.66150407
214.88,84.93240347
214.89,87.67145725
214.9,88.75525557
214.91,86.39060473
214.92,84.59741125
214.93,86.78471318
214.94,87.39558133
214.95,88.01630221
214.96,89.39568184
214.97,89.18877489
214.98,88.64687575
214.99,87.00147294
215,86.95220928
215.01,89.64199965
215.02,88.74540287
215.03,90.91299954
215.04,92.67663503
215.05,92.12488315
215.06,90.81447247
215.07,92.61751876
215.08,93.96734037
215.09,95.22848764
215.1,92.9722165
215.11,95.48465814
215.12,93.19882885
215.13,88.98186816
215.14,87.10000061
215.15,90.03610917
215.16,89.37597734
215.17,88.25276816
215.18,89.08039626
215.19,88.981869
215.2,88.06556665
215.21,88.70599266
215.22,91.64210146
215.23,89.8390556
215.24,90.51889221
215.25,90.0262562
215.26,94.17424865
215.27,98.42076831
215.28,97.73107771
215.29,97.38623242
215.3,98.87399246
215.31,101.8298066
215.32,99.5045662
215.33,100.5686591
215.34,102.9825741
215.35,101.199233
215.36,98.32224001
215.37,98.87399246
215.38,99.14001566
215.39,99.5636825
215.4,98.09562749
215.41,96.39110842
215.42,98.92325586
215.43,98.05621728
215.44,97.25814704
215.45,99.76073665
215.46,99.59324035
215.47,98.11533357
215.48,98.05621708
215.49,100.9332096
215.5,103.3766827
215.51,101.0514425
215.52,100.2238141
215.53,101.7411324
215.54,103.4062411
215.55,102.0071556
215.56,98.59811617
215.57,100.2632254
215.58,100.795272
215.59,99.85926397
215.6,97.44534863
215.61,100.066171
215.62,100.1942568
215.63,98.47003141
215.64,97.42564324
215.65,99.72132609
215.66,103.32742
215.67,102.6968455
215.68,100.036613
215.69,104.5787142
215.7,104.0466682
215.71,102.0662717
215.72,101.7214269
215.73,105.0910555
215.74,103.8791717
215.75,98.77546538
215.76,103.0022803
215.77,103.4456528
215.78,102.618024
215.79,100.6671862
215.8,102.9727224
215.81,102.8446373
215.82,101.3568765
215.83,100.5588066
215.84,103.8594664
215.85,106.2832345
215.86,101.6130471
215.87,102.2731786
215.88,105.2979625
215.89,105.3176685
215.9,105.9482415
215.91,103.0318385
215.92,105.4851642
215.93,104.1846061
215.94,101.5933418
215.95,104.4604819
215.96,102.1056835
215.97,102.1746521
215.98,98.2631242
215.99,98.97252
216,100.7657141
216.01,97.44534916
216.02,97.75078295
216.03,95.7605353
216.04,95.41569042
216.05,90.51889147
216.06,80.93220273
216.07,77.5822809
216.08,71.9366777
216.09,68.00544625
216.1,65.29595112
216.11,63.44364169
216.12,63.52246337
216.13,59.0197751
216.14,57.37437264
216.15,58.78331005
216.16,60.50753419
216.17,59.70946473
216.18,57.77833385
216.19,45.99449625
216.2,46.45757671
216.21,49.57103431
216.22,49.66956141
216.23,50.32969272
216.24,50.39866157
216.25,48.8025226
216.26,49.40353744
216.27,49.87646775
216.28,50.40851441
216.29,52.49728967
216.3,52.39876235
216.31,54.36930466
216.32,51.73863089
216.33,48.98972396
216.34,48.55620464
216.35,48.16209625
216.36,45.33436737
216.37,44.92055347
216.38,42.19135297
216.39,38.97936921
216.4,39.12715988
216.41,36.98912191
216.42,36.673835
216.43,37.46205164
216.44,36.41766461
216.45,35.75753303
216.46,35.96443993
216.47,36.43737004
216.48,36.04326151
216.49,38.19115223
216.5,38.38820662
216.51,38.26012139
216.52,38.6739353
216.53,39.11730721
216.54,40.10257802
216.55,41.22578695
216.56,41.03858575
216.57,39.71832239
216.58,40.87108973
216.59,38.92025281
216.6,39.59023714
216.61,37.94483469
216.62,38.48673368
216.63,36.26002136
216.64,37.51131519
216.65,36.66398249
216.66,37.37337733
216.67,37.72807516
216.68,36.90044719
216.69,37.81674937
216.7,36.6836878
216.71,38.18129978
216.72,37.47190455
216.73,38.83157843
216.74,38.18129986
216.75,37.87586576
216.76,38.9498113
216.77,38.22071061
216.78,38.64437724
216.79,38.3093849
216.8,37.91527661
216.81,38.1418886
216.82,38.42761746
216.83,36.81177307
216.84,37.62954803
216.85,37.90542377
216.86,38.476881
216.87,37.38323022
216.88,38.07291993
216.89,38.73305145
216.9,38.51629201
216.91,37.23543962
216.92,37.92512933
216.93,38.68378786
216.94,37.85616051
216.95,36.3684013
216.96,37.57043178
216.97,37.72807513
216.98,38.22071076
216.99,37.67881156
217,37.38323037
217.01,37.38323041
217.02,37.55072636
217.03,37.56057909
217.04,37.25514526
217.05,37.16647068
217.06,37.54087365
217.07,36.49648661
217.08,35.60974261
217.09,36.00385112
217.1,35.98414563
217.11,35.58018459
217.12,35.0284327
217.13,35.29445589
217.14,35.4126886
217.15,35.33386685
217.16,36.08267278
217.17,36.55560282
217.18,36.35854848
217.19,36.33884321
217.2,37.18617613
217.21,35.84620776
217.22,35.42254127
217.23,36.93985855
217.24,38.55570309
217.25,38.04336198
217.26,37.48175758
217.27,38.28967979
217.28,38.36850157
217.29,37.28470343
217.3,39.25524525
217.31,37.22558716
217.32,37.79704433
217.33,39.40303599
217.34,38.19115247
217.35,37.737928
217.36,38.19115264
217.37,38.20100542
217.38,37.02853284
217.39,37.59999005
217.4,37.81674965
217.41,36.54575008
217.42,38.34879593
217.43,37.49161022
217.44,37.46205213
217.45,38.24041602
217.46,38.15174177
217.47,38.60496655
217.48,38.97936924
217.49,39.75773361
217.5,38.78231523
217.51,38.56555558
217.52,39.2059818
217.53,38.33894323
217.54,41.51151607
217.55,41.19622908
217.56,40.96961713
217.57,41.29475623
217.58,42.28002749
217.59,44.0042517
217.6,42.46722914
217.61,45.52156968
217.62,46.30978615
217.63,48.01430566
217.64,46.6053678
217.65,48.80252241
217.66,47.99460024
217.67,50.58586287
217.68,49.23604212
217.69,49.64000271
217.7,48.63502656
217.71,49.06854552
217.72,49.60059191
217.73,49.47250704
217.74,48.25077064
217.75,47.45270076
217.76,48.21135992
217.77,45.51171697
217.78,45.54127466
217.79,45.59053796
217.8,45.6595072
217.81,43.08794968
217.82,43.5017634
217.83,42.92045358
217.84,42.41796531
217.85,42.69384118
217.86,43.70867048
217.87,43.63970168
217.88,42.16179492
217.89,43.15691866
217.9,43.41308933
217.91,43.25544577
217.92,45.08805029
217.93,44.04366279
217.94,45.3737789
217.95,45.25554641
217.96,46.70389448
217.97,47.29505774
217.98,45.72847625
217.99,46.17184846
218,46.46742971
218.01,47.39358459
218.02,45.92553083
218.03,46.27037571
218.04,45.88612008
218.05,46.16199579
218.06,47.08815083
218.07,45.99449973
218.08,45.57083322
218.09,46.29008054
218.1,46.49698781
218.11,45.46245327
218.12,45.31466248
218.13,44.49688768
218.14,46.34919722
218.15,46.69404229
218.16,44.6643838
218.17,45.65950777
218.18,45.94523598
218.19,45.89597265
218.2,45.27525192
218.21,46.4674301
218.22,45.02893408
218.23,46.43787176
218.24,45.59053864
218.25,46.15214297
218.26,46.34919712
218.27,47.15711949
218.28,45.91567816
218.29,47.20638321
218.3,46.18170117
218.31,47.31476307
218.32,46.44772441
218.33,47.12756173
218.34,46.78271664
218.35,46.74330595
218.36,45.75803467
218.37,47.30491045
218.38,47.49211168
218.39,47.80739881
218.4,46.23096476
218.41,46.5068409
218.42,47.71872406
218.43,46.04376352
218.44,47.62019706
218.45,47.16697232
218.46,47.62019727
218.47,47.12756148
218.48,48.73355385
218.49,48.42811922
218.5,48.29018184
218.51,47.76798758
218.52,47.69901886
218.53,48.79266978
218.54,47.33446868
218.55,48.30988713
218.56,48.77296431
218.57,48.53649959
218.58,48.30003424
218.59,49.2951585
218.6,48.81237512
218.61,48.81237553
218.62,48.71384807
218.63,48.30003448
218.64,49.26560021
218.65,49.7188249
218.66,48.17194919
218.67,48.94046043
218.68,49.53162336
218.69,48.14239109
218.7,50.29028228
218.71,48.97987154
218.72,49.45280184
218.73,48.13253828
218.74,49.4429491
218.75,50.75335923
218.76,50.38880957
218.77,49.68926666
218.78,49.26560036
218.79,50.26072427
218.8,49.4922127
218.81,50.29028243
218.82,50.3001348
218.83,50.68439093
218.84,49.27545291
218.85,50.41836781
218.86,50.28042962
218.87,51.73863134
218.88,50.87159252
218.89,50.63512729
218.9,51.45290243
218.91,50.65483269
218.92,51.15732109
218.93,52.2017083
218.94,52.23126671
218.95,50.88144508
218.96,53.04904215
218.97,52.31008836
218.98,52.75346064
218.99,51.64995665
219,51.81745263
219.01,52.94066176
219.02,52.63522788
219.03,51.86671622
219.04,51.14746843
219.05,51.42334406
219.06,50.76321253
219.07,50.55630558
219.08,50.46763117
219.09,50.83218137
219.1,50.59571627
219.11,49.48235976
219.12,48.58576285
219.13,48.19165401
219.14,47.27535225
219.15,45.98464695
219.16,44.00425216
219.17,44.63482515
219.18,44.28012779
219.19,43.06824427
219.2,43.17662416
219.21,41.33416704
219.22,41.64945357
219.23,40.82182627
219.24,39.9252293
219.25,40.73315179
219.26,38.87098933
219.27,39.21583433
219.28,38.04336182
219.29,38.53599736
219.3,38.15174168
219.31,38.69364057
219.32,38.78231515
219.33,37.95468736
219.34,39.25524516
219.35,38.713346
219.36,40.24051607
219.37,39.90552414
219.38,39.3636249
219.39,39.39318308
219.4,40.102578
219.41,39.33406695
219.42,37.95468741
219.43,37.89557125
219.44,38.45717548
219.45,38.83157858
219.46,38.3192375
219.47,38.0433619
219.48,38.41776457
219.49,37.72807513
219.5,37.91527654
219.51,37.1960288
219.52,36.95956349
219.53,35.72797493
219.54,35.10725414
219.55,33.42244085
219.56,32.08247227
219.57,27.63890071
219.58,21.43169448
219.59,15.10625627
219.6,9.027136096
219.61,7.864516709
219.62,6.327494488
219.63,6.002355172
219.64,6.20926201
219.65,6.238820129
219.66,6.642781097
219.67,5.647657738
219.68,5.342223836
219.69,7.362028676
219.7,5.864417281
219.71,5.775742923
219.72,5.72647939
219.73,6.140293064
219.74,5.706773977
219.75,6.583664858
219.76,6.258525542
219.77,5.608246912
219.78,6.140293064
219.79,5.440750901
219.8,5.746184803
219.81,6.130440357
219.82,5.164875119
219.83,5.982649759
219.84,5.086053467
219.85,5.598394205
219.86,5.391487368
219.87,5.391487368
219.88,5.815153749
219.89,5.795448336
219.9,5.893975401
219.91,5.647657738
219.92,5.401340075
219.93,5.49986714
219.94,6.20926201
219.95,6.20926201
219.96,5.145169706
219.97,5.795448335
219.98,5.30281301
219.99,5.519572553
220,6.002355172
220.01,5.263402184
220.02,5.844711868
220.03,5.480161727
220.04,5.765890216
220.05,6.022060586
220.06,5.509719847
220.07,5.992502466
220.08,5.687068564
220.09,5.756037509
220.1,5.253549477
220.11,5.430898194
220.12,5.381634662
220.13,5.253549477
220.14,6.051618705
220.15,5.125464293
220.16,5.046642641
220.17,4.780619566
220.18,5.75603751
220.19,5.342223836
220.2,5.677215858
220.21,5.223991358
220.22,5.391487368
220.23,5.401340075
220.24,5.549130673
220.25,5.637805031
220.26,6.297936368
220.27,5.312665716
220.28,5.174727826
220.29,5.381634662
220.3,5.509719847
220.31,5.815153748
220.32,4.682092501
220.33,4.957968282
220.34,4.898852043
220.35,5.549130673
220.36,5.086053467
220.37,5.164875119
220.38,5.460456314
220.39,6.031913293
220.4,5.342223836
220.41,5.263402184
220.42,5.017084521
220.43,5.568836086
220.44,4.888999337
220.45,5.98264976
220.46,4.573712729
220.47,5.92353352
220.48,4.701797914
220.49,5.401340075
220.5,4.938262869
220.51,6.288083662
220.52,5.056495347
220.53,5.263402184
220.54,5.066348054
220.55,6.012207879
220.56,5.125464293
220.57,5.509719847
220.58,4.839735804
220.59,6.031913292
220.6,4.997379108
220.61,5.736332097
220.62,4.928410163
220.63,5.391487368
220.64,4.987526402
220.65,5.765890216
220.66,4.672239794
220.67,5.155022412
220.68,5.194433238
220.69,5.401340075
220.7,5.598394205
220.71,6.140293064
220.72,5.568836086
220.73,5.283107597
220.74,5.184580532
220.75,5.716626683
220.76,5.637805032
220.77,6.228967422
220.78,5.519572553
220.79,6.376758021
220.8,5.647657738
220.81,7.844811297
220.82,19.72717607
220.83,24.6929408
220.84,29.25474488
220.85,35.0776958
220.86,38.47688097
220.87,42.45737602
220.88,45.89597235
220.89,50.96026657
220.9,52.8125767
220.91,56.54675492
220.92,58.50744543
220.93,60.31049242
220.94,68.14340213
220.95,73.77915709
220.96,83.47423462
220.97,85.84873818
220.98,92.82446049
220.99,90.82435385
221,86.69606376
221.01,81.37559459
221.02,74.53780669
221.03,71.54258042
221.04,68.29118385
221.05,66.97092008
221.06,64.74420669
221.07,65.14816693
221.08,68.23206527
221.09,70.11393294
221.1,77.47390918
221.11,82.39041215
221.12,88.08528088
221.13,95.40584756
221.14,94.82453411
221.15,101.5834967
221.16,106.8349934
221.17,104.25358
221.18,108.2734878
221.19,105.3767871
221.2,102.2436248
221.21,100.4307251
221.22,98.74591217
221.23,92.67664038
221.24,91.28740746
221.25,87.9177789
221.26,90.09522834
221.27,91.60269355
221.28,91.39578539
221.29,97.2778563
221.3,96.85418886
221.31,99.71147609
221.32,105.5639895
221.33,105.0516499
221.34,102.6278799
221.35,106.3620586
221.36,104.8447403
221.37,104.4998956
221.38,109.1405252
221.39,106.6477876
221.4,109.4558125
221.41,109.2981691
221.42,102.1352431
221.43,107.3965942
221.44,104.2043129
221.45,103.8299096
221.46,104.3619571
221.47,104.3521051
221.48,103.8200567
221.49,110.2243232
221.5,110.1553541
221.51,107.1896851
221.52,110.9238652
221.53,109.9780034
221.54,109.1897863
221.55,111.2884157
221.56,112.0766323
221.57,109.0518481
221.58,111.1209194
221.59,113.2786651
221.6,108.5099489
221.61,110.7760748
221.62,111.258859
221.63,108.6281817
221.64,110.7071048
221.65,112.6579423
221.66,110.4312286
221.67,108.8252357
221.68,113.6727719
221.69,110.6085772
221.7,109.5346306
221.71,111.1800354
221.72,110.2735862
221.73,112.0864841
221.74,105.7511889
221.75,109.8597715
221.76,108.5986228
221.77,106.7660174
221.78,110.9337168
221.79,111.7219348
221.8,109.6134526
221.81,110.3425536
221.82,111.0815074
221.83,109.02229
221.84,107.8301107
221.85,110.273585
221.86,106.9138086
221.87,108.2242193
221.88,107.3177697
221.89,110.1652046
221.9,107.0418931
221.91,105.5344279
221.92,111.8204613
221.93,108.3326004
221.94,109.4656629
221.95,106.7364594
221.96,108.9139098
221.97,109.7612438
221.98,107.2783582
221.99,105.4556064
222,108.80553
222.01,106.9433666
222.02,105.3964898
222.03,104.0663741
222.04,109.445956
222.05,105.8891255
222.06,105.4161951
222.07,107.7808473
222.08,107.3177698
222.09,102.7066996
222.1,104.2831329
222.11,106.3226459
222.12,106.3916146
222.13,105.1600245
222.14,103.90873
222.15,107.1305679
222.16,106.5591111
222.17,104.5393036
222.18,104.539304
222.19,105.9778007
222.2,106.440879
222.21,107.4557076
222.22,105.6329565
222.23,109.7908019
222.24,98.81487653
222.25,97.65225567
222.26,97.80004673
222.27,93.23824018
222.28,81.97658997
222.29,75.94673106
222.3,67.77883494
222.31,47.8862184
222.32,46.00435181
222.33,47.16697163
